day,day2,time,open_at_915,top,bottom,close_at_915,expiry_date,strike_price,right,target,SL,input_price,exit_price,PL,trade,month,year,day_max,PL_TLSL,Result,,
12-01-2021,Tuesday,10:03,31835.1,31835.1,31764.9,31764.9,21-Jan-21,31900,PE,50,25,534.65,562.65,-28,T740,1,2021,1.65,-23.35,0,,
13-01-2021,Wednesday,10:03,32556.4,32556.4,32483.4,32483.4,21-Jan-21,32600,PE,50,25,482.6,512,-29.4,T741,1,2021,0,-25,0,,
14-01-2021,Thursday,10:54,32526.7,32632.7,32526.7,32632.7,21-Jan-21,32500,CE,53,26.5,497.8,539,-41.2,T742,1,2021,0,-26.5,0,,
15-01-2021,Friday,10:03,32508.9,32567.05,32467.05,32525.2,28-Jan-21,32300,CE,100,50,735.55,630.45,105.1,T743,1,2021,105.1,105.1,1,,
18-01-2021,Monday,10:09,32275.2,32304.9,32204.9,32234.6,28-Jan-21,32200,CE,100,50,670.45,566.5,103.95,T744,1,2021,103.95,103.95,1,,
19-01-2021,Tuesday,10:09,32082.9,32109.55,32009.55,32036.2,28-Jan-21,32000,CE,100,50,592,644,-52,T745,1,2021,0,-50,0,,
20-01-2021,Wednesday,10:03,32388.9,32435.85,32335.85,32382.8,28-Jan-21,32500,PE,100,50,469.55,367.35,102.2,T746,1,2021,102.2,102.2,1,,
21-01-2021,Thursday,10:24,32732.8,32773.3,32673.3,32713.8,28-Jan-21,32700,CE,100,50,367.75,421.15,-53.4,T747,1,2021,11.2,-38.8,0,,
22-01-2021,Friday,10:03,32088,32088,31952.2,31952.2,04-Feb-21,31900,CE,67.9,33.95,749.25,792,-42.75,T748,1,2021,13.25,-20.7,0,,
25-01-2021,Monday,10:03,31507.2,31577.8,31507.2,31577.8,04-Feb-21,31400,CE,50,25,717.6,785.05,-67.45,T749,1,2021,0,-25,0,,
27-01-2021,Wednesday,10:03,31236.2,31236.2,31150.8,31150.8,04-Feb-21,30900,CE,50,25,722.2,748.85,-26.65,T750,1,2021,0.05,-24.95,0,,
28-01-2021,Thursday,10:03,29812.3,29893.6,29812.3,29893.6,04-Feb-21,30000,PE,50,25,606.95,542.9,64.05,T751,1,2021,64.05,64.05,1,,
29-01-2021,Friday,10:03,30700.7,30740.55,30640.55,30680.4,11-Feb-21,30400,CE,100,50,896.35,974,-77.65,T752,1,2021,79.15,29.15,1,,
01-02-2021,Monday,10:06,30976.3,31031.75,30931.75,30987.2,11-Feb-21,31100,PE,100,50,800,683.85,116.15,T753,2,2021,116.15,116.15,1,,
02-02-2021,Tuesday,10:03,33589.1,33794.1,33589.1,33794.1,11-Feb-21,34500,PE,102.5,51.25,767.85,846,-78.15,T754,2,2021,19.05,-32.2,0,,
03-02-2021,Wednesday,10:30,34555.6,34555.6,34184.5,34184.5,11-Feb-21,34600,PE,185.55,92.775,653.2,543.85,109.35,T755,2,2021,147.3,109.35,1,,
04-02-2021,Thursday,10:03,34548.9,34548.9,34401.1,34401.1,11-Feb-21,34300,CE,73.9,36.95,567,624.3,-57.3,T756,2,2021,44.1,7.15,1,,
05-02-2021,Friday,10:03,35634.9,35967.6,35634.9,35967.6,18-Feb-21,36400,PE,166.35,83.175,952.2,1061.95,-109.75,T757,2,2021,22.2,-60.975,0,,
08-02-2021,Monday,10:03,36073.9,36238.4,36073.9,36238.4,18-Feb-21,36300,PE,82.25,41.125,840,884.7,-44.7,T758,2,2021,73.25,32.125,1,,
09-02-2021,Tuesday,10:03,36058.8,36094,35994,36029.2,18-Feb-21,35900,CE,100,50,661,734.35,-73.35,T759,2,2021,30.3,-19.7,0,,
10-02-2021,Wednesday,10:03,36042.4,36192,36042.4,36192,18-Feb-21,36000,CE,74.8,37.4,627.05,547.4,79.65,T760,2,2021,79.65,79.65,1,,
11-02-2021,Thursday,10:03,35687.2,35746.8,35646.8,35706.4,18-Feb-21,35900,PE,100,50,534.05,593.6,-59.55,T761,2,2021,0,-50,0,,
12-02-2021,Friday,10:12,35736.6,35881.9,35736.6,35881.9,25-Feb-21,35900,PE,72.65,36.325,691.5,607.7,83.8,T762,2,2021,83.8,83.8,1,,
15-02-2021,Monday,10:03,36501.4,36591.6,36501.4,36591.6,25-Feb-21,36700,PE,50,25,605.15,550.1,55.05,T763,2,2021,55.05,55.05,1,,
16-02-2021,Tuesday,10:03,37492.6,37593.9,37492.6,37593.9,25-Feb-21,37200,CE,50.65,25.325,731.85,791.05,-59.2,T764,2,2021,0,-25.325,0,,
17-02-2021,Wednesday,10:03,37041.9,37041.9,36932.8,36932.8,25-Feb-21,36800,CE,54.55,27.275,629,664.75,-35.75,T765,2,2021,4.2,-23.075,0,,
18-02-2021,Thursday,10:06,37108.8,37108.8,36914.9,36914.9,25-Feb-21,36900,CE,96.95,48.475,511.7,391.45,120.25,T766,2,2021,120.25,120.25,1,,
19-02-2021,Friday,10:12,36371.6,36371.6,36283.6,36283.6,04-Mar-21,36500,PE,50,25,712.65,661.75,50.9,T767,2,2021,50.9,50.9,1,,
22-02-2021,Monday,10:06,35874.3,35929.85,35829.85,35885.4,04-Mar-21,35800,CE,100,50,771.3,670,101.3,T768,2,2021,101.3,101.3,1,,
23-02-2021,Tuesday,10:03,35540.6,35540.6,35370.3,35370.3,04-Mar-21,35300,CE,85.15,42.575,696.95,741.35,-44.4,T769,2,2021,0,-42.575,0,,
24-02-2021,Wednesday,10:03,35211.3,35265.35,35165.35,35219.4,04-Mar-21,35500,PE,100,50,601.75,487,114.75,T770,2,2021,114.75,114.75,1,,
25-02-2021,Thursday,10:03,36763.1,36996.5,36763.1,36996.5,04-Mar-21,37000,PE,116.7,58.35,618,706.95,-88.95,T771,2,2021,46.4,-11.95,0,,
26-02-2021,Friday,10:03,35806.6,35806.6,35574.1,35574.1,10-Mar-21,35600,CE,116.25,58.125,889.5,761.6,127.9,T772,2,2021,127.9,127.9,1,,
01-03-2021,Monday,10:21,35374.2,35374.2,35266.9,35266.9,10-Mar-21,35400,PE,53.65,26.825,841.1,785.3,55.8,T773,3,2021,55.8,55.8,1,,
02-03-2021,Tuesday,10:03,35458.1,35529.6,35429.6,35501.1,10-Mar-21,35600,PE,100,50,735,791.95,-56.95,T774,3,2021,32.55,-17.45,0,,
03-03-2021,Wednesday,10:03,35754.4,35754.4,35689.4,35689.4,10-Mar-21,35900,PE,50,25,616.05,551.85,64.2,T775,3,2021,64.2,64.2,1,,
04-03-2021,Thursday,10:12,35575.6,35649.9,35575.6,35649.9,10-Mar-21,35700,PE,50,25,635.6,666.45,-30.85,T776,3,2021,7.1,-17.9,0,,
05-03-2021,Friday,10:03,35458.5,35458.5,35294.9,35294.9,18-Mar-21,35500,PE,81.8,40.9,1002.35,1050,-47.65,T777,3,2021,77.15,36.25,1,,
08-03-2021,Monday,10:03,35462.4,35516.6,35462.4,35516.6,18-Mar-21,35800,PE,50,25,800.95,840,-39.05,T778,3,2021,1.8,-23.2,0,,
09-03-2021,Tuesday,10:03,35705.9,35774.4,35705.9,35774.4,18-Mar-21,35800,PE,50,25,716.95,659,57.95,T779,3,2021,57.95,57.95,1,,
10-03-2021,Wednesday,10:03,36112.2,36176.35,36076.35,36140.5,18-Mar-21,36000,CE,100,50,635.35,530,105.35,T780,3,2021,105.35,105.35,1,,
12-03-2021,Friday,10:06,36497.4,36497.4,36345.3,36345.3,25-Mar-21,36300,CE,76.05,38.025,835,727.05,107.95,T781,3,2021,107.95,107.95,1,,
15-03-2021,Monday,10:03,35544.2,35544.2,35315.1,35315.1,25-Mar-21,34900,CE,114.55,57.275,830.6,715.75,114.85,T782,3,2021,114.85,114.85,1,,
16-03-2021,Tuesday,10:03,35352,35378.35,35278.35,35304.7,25-Mar-21,35100,CE,100,50,748.75,811.25,-62.5,T783,3,2021,38.85,-11.15,0,,
17-03-2021,Wednesday,10:03,34905.1,34905.1,34715.5,34715.5,25-Mar-21,34700,CE,94.8,47.4,709.25,768.35,-59.1,T784,3,2021,27.6,-19.8,0,,
18-03-2021,Thursday,10:03,34577.5,34661.4,34577.5,34661.4,25-Mar-21,34700,PE,50,25,595.25,622,-26.75,T785,3,2021,11.75,-13.25,0,,
19-03-2021,Friday,10:03,33590.4,33654.4,33554.4,33618.4,01-Apr-21,33700,PE,100,50,870,740.2,129.8,T786,3,2021,129.8,129.8,1,,
22-03-2021,Monday,10:30,34088.4,34088.4,33902.8,33902.8,01-Apr-21,33900,CE,92.8,46.4,865.3,754.85,110.45,T787,3,2021,110.45,110.45,1,,
23-03-2021,Tuesday,10:03,33747.9,33823.7,33747.9,33823.7,01-Apr-21,33900,PE,50,25,773.35,800,-26.65,T788,3,2021,0,-25,0,,
24-03-2021,Wednesday,10:03,33894.7,33939.7,33839.7,33884.7,01-Apr-21,33700,CE,100,50,762.85,658.75,104.1,T789,3,2021,104.1,104.1,1,,
25-03-2021,Thursday,10:03,33420.8,33420.8,33105.5,33105.5,01-Apr-21,33000,CE,157.65,78.825,680,516.4,163.6,T790,3,2021,163.6,163.6,1,,
26-03-2021,Friday,10:03,33605.1,33605.1,33432.9,33432.9,08-Apr-21,33400,CE,86.1,43.05,870.5,926.4,-55.9,T791,3,2021,42.6,-0.45,0,,
30-03-2021,Tuesday,10:03,33615.9,33688.25,33588.25,33660.6,08-Apr-21,33800,PE,100,50,671.4,724,-52.6,T792,3,2021,65.95,15.95,1,,
31-03-2021,Wednesday,10:03,33764.8,33764.8,33566.1,33566.1,08-Apr-21,33500,CE,99.35,49.675,657.5,551.3,106.2,T793,3,2021,106.2,106.2,1,,
01-04-2021,Thursday,10:03,33588,33614.3,33514.3,33540.6,08-Apr-21,33400,CE,100,50,584,635.15,-51.15,T794,4,2021,94.4,44.4,1,,
05-04-2021,Monday,10:03,33649.1,33649.1,33434.4,33434.4,15-Apr-21,32600,CE,107.35,53.675,909,800.45,108.55,T795,4,2021,108.55,108.55,1,,
06-04-2021,Tuesday,11:18,32915.6,32915.6,32514.1,32514.1,15-Apr-21,32900,PE,200.75,100.375,653.8,755.7,-101.9,T796,4,2021,0,-100.375,0,,
07-04-2021,Wednesday,10:03,32529.7,32529.7,32421.8,32421.8,15-Apr-21,32800,PE,53.95,26.975,649.1,679.35,-30.25,T797,4,2021,0,-26.975,0,,
08-04-2021,Thursday,10:09,33154.2,33242.5,33154.2,33242.5,15-Apr-21,33200,PE,50,25,503.65,534.15,-30.5,T798,4,2021,11.75,-13.25,0,,
09-04-2021,Friday,10:03,32636.9,32636.9,32474.3,32474.3,22-Apr-21,32700,PE,81.3,40.65,662.75,751.85,-89.1,T799,4,2021,56.45,15.8,1,,
12-04-2021,Monday,10:03,31637.9,31637.9,31264,31264,22-Apr-21,31200,CE,186.95,93.475,759.15,570.9,188.25,T800,4,2021,188.25,188.25,1,,
13-04-2021,Tuesday,10:03,30901.8,31055.7,30901.8,31055.7,22-Apr-21,31300,PE,76.95,38.475,663.25,709.45,-46.2,T801,4,2021,38.25,-0.225,0,,
15-04-2021,Thursday,10:03,31929.1,32020.8,31929.1,32020.8,22-Apr-21,31900,CE,50,25,611.4,549.05,62.35,T802,4,2021,62.35,62.35,1,,
16-04-2021,Friday,10:03,32161.4,32227.8,32161.4,32227.8,29-Apr-21,32100,CE,50,25,832.4,859.65,-27.25,T803,4,2021,15.55,-9.45,0,,
19-04-2021,Monday,10:03,30993.4,30993.4,30771.9,30771.9,29-Apr-21,30600,CE,110.75,55.375,800,862,-62,T804,4,2021,14.85,-40.525,0,,
20-04-2021,Tuesday,10:21,31568.9,31596.4,31496.4,31523.9,29-Apr-21,31600,PE,100,50,665.45,718.9,-53.45,T805,4,2021,30.45,-19.55,0,,
22-04-2021,Thursday,10:03,30763.5,30763.5,30682.6,30682.6,29-Apr-21,30800,PE,50,25,593.55,542.5,51.05,T806,4,2021,51.05,51.05,1,,
23-04-2021,Friday,10:03,31490.6,31568.3,31490.6,31568.3,06-May-21,31700,PE,50,25,865.4,903.55,-38.15,T807,4,2021,0,-25,0,,
26-04-2021,Monday,10:03,32316.7,32316.7,32194.8,32194.8,06-May-21,32600,PE,60.95,30.475,897.3,930,-32.7,T808,4,2021,7.65,-22.825,0,,
27-04-2021,Tuesday,10:03,32228.9,32360.8,32228.9,32360.8,06-May-21,32400,PE,65.95,32.975,781.2,704.35,76.85,T809,4,2021,76.85,76.85,1,,
28-04-2021,Wednesday,10:03,32865.5,32988.5,32865.5,32988.5,06-May-21,33100,PE,61.5,30.75,700.7,745.45,-44.75,T810,4,2021,15.6,-15.15,0,,
29-04-2021,Thursday,10:03,33901.6,34064.4,33901.6,34064.4,06-May-21,33600,CE,81.4,40.7,662.85,739.65,-76.8,T811,4,2021,0,-40.7,0,,
30-04-2021,Friday,10:03,33112.4,33163,33063,33113.6,12-May-21,33300,PE,100,50,842.6,893.35,-50.75,T812,4,2021,0,-50,0,,
03-05-2021,Monday,10:42,32368.6,32368.6,32098.5,32098.5,12-May-21,32400,PE,135.05,67.525,746,825,-79,T813,5,2021,44.75,-22.775,0,,
04-05-2021,Tuesday,10:03,32610.4,32730.4,32610.4,32730.4,12-May-21,32900,PE,60,30,679.2,714.2,-35,T814,5,2021,0,-30,0,,
05-05-2021,Wednesday,10:06,32577.1,32577.1,32494.8,32494.8,12-May-21,32300,CE,50,25,729,754.45,-25.45,T815,5,2021,0,-25,0,,
06-05-2021,Thursday,10:03,32900.8,32900.8,32807.6,32807.6,12-May-21,32800,CE,50,25,619.7,551.85,67.85,T816,5,2021,67.85,67.85,1,,
07-05-2021,Friday,10:03,33041.6,33130.8,33041.6,33130.8,20-May-21,33100,PE,50,25,724.95,759.25,-34.3,T817,5,2021,0,-25,0,,
10-05-2021,Monday,10:03,33175.3,33209.45,33109.45,33143.6,20-May-21,33100,CE,100,50,699.25,755.95,-56.7,T818,5,2021,1.7,-48.3,0,,
11-05-2021,Tuesday,10:03,32640.9,32701.1,32640.9,32701.1,20-May-21,32800,PE,50,25,536.6,477.6,59,T819,5,2021,59,59,1,,
12-05-2021,Wednesday,10:03,32717.7,32769.6,32669.6,32721.5,20-May-21,32700,CE,100,50,507.05,405,102.05,T820,5,2021,102.05,102.05,1,,
14-05-2021,Friday,10:15,32495.2,32559.1,32495.2,32559.1,27-May-21,32500,CE,50,25,723,748.2,-25.2,T821,5,2021,0,-25,0,,
17-05-2021,Monday,10:03,32437.8,32476.5,32376.5,32415.2,27-May-21,32800,PE,100,50,592.55,484.1,108.45,T822,5,2021,108.45,108.45,1,,
18-05-2021,Tuesday,10:09,33893.1,34067.1,33893.1,34067.1,27-May-21,33900,CE,87,43.5,610.65,661.7,-51.05,T823,5,2021,45.7,2.2,1,,
19-05-2021,Wednesday,10:03,33717.1,33769.25,33669.25,33721.4,27-May-21,33900,PE,100,50,531.85,583.75,-51.9,T824,5,2021,0,-50,0,,
20-05-2021,Thursday,10:03,33692.6,33778.4,33692.6,33778.4,27-May-21,33700,CE,50,25,548.15,577,-28.85,T825,5,2021,0,-25,0,,
21-05-2021,Friday,10:03,33559.8,33705.6,33559.8,33705.6,03-Jun-21,34000,PE,72.9,36.45,665,581.2,83.8,T826,5,2021,83.8,83.8,1,,
24-05-2021,Monday,10:03,34869.3,34941.95,34841.95,34914.6,03-Jun-21,34600,CE,100,50,735.25,800.75,-65.5,T827,5,2021,0.25,-49.75,0,,
25-05-2021,Tuesday,10:03,35095,35095,35007.9,35007.9,03-Jun-21,34800,CE,50,25,700,629.7,70.3,T828,5,2021,70.3,70.3,1,,
26-05-2021,Wednesday,10:03,34757.1,34757.1,34665.9,34665.9,03-Jun-21,34600,CE,50,25,648,675,-27,T829,5,2021,10.6,-14.4,0,,
27-05-2021,Thursday,10:33,34664.2,34702.15,34602.15,34640.1,03-Jun-21,34600,CE,100,50,575,645,-70,T830,5,2021,9.45,-40.55,0,,
28-05-2021,Friday,10:03,35345.6,35371.4,35271.4,35297.2,10-Jun-21,35200,CE,100,50,806.1,705.85,100.25,T831,5,2021,100.25,100.25,1,,
31-05-2021,Monday,10:03,35097.4,35164.45,35064.45,35131.5,10-Jun-21,35200,PE,100,50,620,518,102,T832,5,2021,102,102,1,,
01-06-2021,Tuesday,10:03,35639.8,35639.8,35549.1,35549.1,10-Jun-21,35500,CE,50,25,606.5,554.15,52.35,T833,6,2021,52.35,52.35,1,,
02-06-2021,Wednesday,10:03,35271.6,35271.6,35218.6,35218.6,10-Jun-21,35100,CE,50,25,563.2,594.9,-31.7,T834,6,2021,6.4,-18.6,0,,
03-06-2021,Thursday,11:12,35536.4,35564.85,35464.85,35493.3,10-Jun-21,35500,CE,100,50,469.95,535,-65.05,T835,6,2021,16.45,-33.55,0,,
04-06-2021,Friday,10:03,35657.9,35657.9,35594.9,35594.9,17-Jun-21,35700,PE,50,25,610,643,-33,T836,6,2021,19.5,-5.5,0,,
07-06-2021,Monday,10:57,35460.8,35485.85,35385.85,35410.9,17-Jun-21,35500,PE,100,50,464.4,496.05,-31.65,T837,6,2021,24.65,-25.35,0,,
08-06-2021,Tuesday,10:03,35433.8,35433.8,35350.4,35350.4,17-Jun-21,35100,CE,50,25,533.9,567.85,-33.95,T838,6,2021,43,18,1,,
09-06-2021,Wednesday,10:03,35114.2,35114.2,35005.1,35005.1,17-Jun-21,35400,PE,54.55,27.275,403,432.4,-29.4,T839,6,2021,0,-27.275,0,,
10-06-2021,Thursday,10:06,34903.6,34903.6,34813.7,34813.7,17-Jun-21,34800,CE,50,25,470.1,500.75,-30.65,T840,6,2021,6.95,-18.05,0,,
11-06-2021,Friday,10:03,35324.6,35362,35262,35299.4,24-Jun-21,35200,CE,100,50,680,577.5,102.5,T841,6,2021,102.5,102.5,1,,
14-06-2021,Monday,10:03,34936.6,34936.6,34860.8,34860.8,24-Jun-21,34700,CE,50,25,570.4,600.8,-30.4,T842,6,2021,0,-25,0,,
15-06-2021,Tuesday,10:03,35038.1,35125.8,35038.1,35125.8,24-Jun-21,35200,PE,50,25,449.65,475.2,-25.55,T843,6,2021,11.6,-13.4,0,,
16-06-2021,Wednesday,10:03,35196.2,35196.2,35111.9,35111.9,24-Jun-21,35200,PE,50,25,412,439.4,-27.4,T844,6,2021,0,-25,0,,
17-06-2021,Thursday,10:03,34619.8,34678.9,34619.8,34678.9,24-Jun-21,34800,PE,50,25,413.3,439.5,-26.2,T845,6,2021,49.05,24.05,1,,
18-06-2021,Friday,10:03,34735.1,34798.2,34698.2,34761.3,01-Jul-21,34300,CE,100,50,708.45,594.9,113.55,T846,6,2021,113.55,113.55,1,,
21-06-2021,Monday,10:03,34109.4,34109.4,33987.6,33987.6,01-Jul-21,34300,PE,60.9,30.45,534.3,472.3,62,T847,6,2021,62,62,1,,
22-06-2021,Tuesday,10:03,35084.9,35136.35,35036.35,35087.8,01-Jul-21,35200,PE,100,50,456,509.7,-53.7,T848,6,2021,40.65,-9.35,0,,
23-06-2021,Wednesday,10:03,34911.9,34911.9,34847.3,34847.3,01-Jul-21,34800,CE,50,25,507.5,454,53.5,T849,6,2021,53.5,53.5,1,,
24-06-2021,Thursday,10:03,34687.7,34740.6,34640.6,34693.5,01-Jul-21,34700,PE,100,50,389.2,283,106.2,T850,6,2021,106.2,106.2,1,,
25-06-2021,Friday,10:03,34916.6,35028.2,34916.6,35028.2,08-Jul-21,35100,PE,55.8,27.9,508.25,545.95,-37.7,T851,6,2021,0,-27.9,0,,
28-06-2021,Monday,10:03,35488.2,35559.7,35488.2,35559.7,08-Jul-21,35300,CE,50,25,533.85,569,-35.15,T852,6,2021,0,-25,0,,
29-06-2021,Tuesday,10:03,35320.4,35320.4,35254.1,35254.1,08-Jul-21,35100,CE,50,25,512.8,457.8,55,T853,6,2021,55,55,1,,
30-06-2021,Wednesday,10:06,35001.9,35059,35001.9,35059,08-Jul-21,35000,CE,50,25,426.85,452.25,-25.4,T854,6,2021,0,-25,0,,
01-07-2021,Thursday,10:03,34866,34866,34803.7,34803.7,08-Jul-21,34800,CE,50,25,385.05,333.35,51.7,T855,7,2021,51.7,51.7,1,,
02-07-2021,Friday,10:30,34728.1,34796.25,34696.25,34764.4,15-Jul-21,34800,PE,100,50,445.55,371,74.55,T856,7,2021,74.55,74.55,1,,
05-07-2021,Monday,10:03,35010.9,35068,34968,35025.1,15-Jul-21,35100,PE,100,50,367.35,276.15,91.2,T857,7,2021,91.2,91.2,1,,
06-07-2021,Tuesday,10:03,35173.6,35310.6,35173.6,35310.6,15-Jul-21,35500,PE,68.5,34.25,356,285.9,70.1,T858,7,2021,70.1,70.1,1,,
07-07-2021,Wednesday,10:03,35550.6,35550.6,35455.1,35455.1,15-Jul-21,35600,PE,50,25,361.65,391.8,-30.15,T859,7,2021,11.4,-13.6,0,,
08-07-2021,Thursday,10:03,35603.2,35702.9,35603.2,35702.9,15-Jul-21,35800,PE,50,25,348.8,378.5,-29.7,T860,7,2021,0,-25,0,,
09-07-2021,Friday,10:03,35163.8,35163.8,35028.6,35028.6,22-Jul-21,35000,CE,67.6,33.8,530,564.35,-34.35,T861,7,2021,14.05,-19.75,0,,
12-07-2021,Monday,10:09,35285.1,35349.45,35249.45,35313.8,22-Jul-21,35400,PE,100,50,380.5,450.55,-70.05,T862,7,2021,19.5,-30.5,0,,
13-07-2021,Tuesday,10:03,35480.1,35480.1,35423.6,35423.6,22-Jul-21,35400,CE,50,25,392.35,420.4,-28.05,T863,7,2021,13.6,-11.4,0,,
14-07-2021,Wednesday,10:03,35585.9,35612.95,35512.95,35540,22-Jul-21,35500,CE,100,50,388.15,448.2,-60.05,T864,7,2021,10.85,-39.15,0,,
15-07-2021,Thursday,10:03,35757.4,35757.4,35671.4,35671.4,22-Jul-21,35800,PE,50,25,338.65,283.45,55.2,T865,7,2021,55.2,55.2,1,,
16-07-2021,Friday,10:03,35977.9,35977.9,35865.3,35865.3,29-Jul-21,35800,CE,56.3,28.15,493.5,521.9,-28.4,T866,7,2021,30.8,2.65,1,,
19-07-2021,Monday,10:03,35070.5,35170.9,35070.5,35170.9,29-Jul-21,35300,PE,50.2,25.1,344.95,372.05,-27.1,T867,7,2021,13.85,-11.25,0,,
20-07-2021,Tuesday,10:03,34791.1,34823.35,34723.35,34755.6,29-Jul-21,34600,CE,100,50,510.35,407.95,102.4,T868,7,2021,102.4,102.4,1,,
22-07-2021,Thursday,10:03,34774.6,34804.8,34704.8,34735,29-Jul-21,34900,PE,100,50,325.4,378.95,-53.55,T869,7,2021,46.5,-3.5,0,,
23-07-2021,Friday,10:12,34748.4,34783.75,34683.75,34719.1,05-Aug-21,34800,PE,100,50,420,487.5,-67.5,T870,7,2021,21.15,-28.85,0,,
26-07-2021,Monday,10:33,34947.9,34947.9,34813.4,34813.4,05-Aug-21,35000,PE,67.25,33.625,392.75,428.2,-35.45,T871,7,2021,39.05,5.425,1,,
27-07-2021,Tuesday,10:03,35029.3,35120.6,35029.3,35120.6,05-Aug-21,35100,PE,50,25,380.85,411.4,-30.55,T872,7,2021,22.1,-2.9,0,,
28-07-2021,Wednesday,10:03,34839.4,34839.4,34664.2,34664.2,05-Aug-21,34600,CE,87.6,43.8,440,351.65,88.35,T873,7,2021,88.35,88.35,1,,
29-07-2021,Thursday,10:03,34740.3,34778,34678,34715.7,05-Aug-21,34700,CE,100,50,361.25,380,-18.75,T874,7,2021,58.45,8.45,1,,
30-07-2021,Friday,10:03,34698.8,34698.8,34628.4,34628.4,12-Aug-21,34600,CE,50,25,518.25,464.85,53.4,T875,7,2021,53.4,53.4,1,,
02-08-2021,Monday,10:54,34760.9,34824.85,34724.85,34788.8,12-Aug-21,34800,PE,100,50,370,444.25,-74.25,T876,8,2021,19.95,-30.05,0,,
03-08-2021,Tuesday,10:03,34660.8,34740.5,34660.8,34740.5,12-Aug-21,34800,PE,50,25,366.55,312.25,54.3,T877,8,2021,54.3,54.3,1,,
04-08-2021,Wednesday,10:03,35388.1,35435,35335,35381.9,12-Aug-21,35600,PE,100,50,373.1,267.6,105.5,T878,8,2021,105.5,105.5,1,,
05-08-2021,Thursday,10:03,36093.9,36093.9,35917.4,35917.4,12-Aug-21,35800,CE,88.25,44.125,403.55,465.75,-62.2,T879,8,2021,67.35,23.225,1,,
09-08-2021,Monday,10:03,35824.2,35926.9,35824.2,35926.9,18-Aug-21,36100,PE,51.35,25.675,388.45,419.55,-31.1,T881,8,2021,3.45,-22.225,0,,
10-08-2021,Tuesday,10:03,35954.6,36112.2,35954.6,36112.2,18-Aug-21,36300,PE,78.8,39.4,418.45,470.75,-52.3,T882,8,2021,17.75,-21.65,0,,
11-08-2021,Wednesday,10:03,36218.2,36218.2,36110.9,36110.9,18-Aug-21,35900,CE,53.65,26.825,423.95,370,53.95,T883,8,2021,53.95,53.95,1,,
12-08-2021,Thursday,10:03,35825.4,35929.4,35825.4,35929.4,18-Aug-21,35900,PE,52,26,295.5,324.75,-29.25,T884,8,2021,0,-26,0,,
13-08-2021,Friday,11:24,36000.8,36100.4,36000.8,36100.4,26-Aug-21,36100,PE,50,25,416.1,444.1,-28,T885,8,2021,0,-25,0,,
16-08-2021,Monday,10:03,36100.6,36158.85,36058.85,36117.1,26-Aug-21,36200,PE,100,50,424,456,-32,T886,8,2021,13.2,-32,0,,
17-08-2021,Tuesday,10:03,35935.1,35962.05,35862.05,35889,26-Aug-21,35800,CE,100,50,426.2,454.8,-28.6,T887,8,2021,71.65,21.65,1,,
18-08-2021,Wednesday,10:03,36222.5,36222.5,36124.1,36124.1,26-Aug-21,36000,CE,50,25,380.8,329.6,51.2,T888,8,2021,51.2,51.2,1,,
20-08-2021,Friday,10:03,35146.5,35146.5,35049.9,35049.9,02-Sep-21,35200,PE,50,25,478,504.55,-26.55,T889,8,2021,8,-17,0,,
23-08-2021,Monday,10:03,35424.2,35424.2,35322.3,35322.3,02-Sep-21,35100,CE,50.95,25.475,490.55,427.05,63.5,T890,8,2021,63.5,63.5,1,,
24-08-2021,Tuesday,10:18,35200.8,35200.8,35137.1,35137.1,02-Sep-21,35300,PE,50,25,359.75,308.45,51.3,T891,8,2021,51.3,51.3,1,,
25-08-2021,Wednesday,10:03,35768.9,35838.5,35768.9,35838.5,02-Sep-21,35700,CE,50,25,397.4,345.55,51.85,T892,8,2021,51.85,51.85,1,,
26-08-2021,Thursday,10:03,35485.9,35485.9,35433.1,35433.1,02-Sep-21,35600,PE,50,25,320.45,270,50.45,T893,8,2021,50.45,50.45,1,,
27-08-2021,Friday,10:03,35559.8,35559.8,35480.8,35480.8,09-Sep-21,35500,CE,50,25,457.85,485.2,-27.35,T894,8,2021,13.85,-11.15,0,,
30-08-2021,Monday,10:03,35781.1,35839.95,35739.95,35798.8,09-Sep-21,35900,PE,100,50,375,271.15,103.85,T895,8,2021,103.85,103.85,1,,
31-08-2021,Tuesday,10:36,36367.4,36394.25,36294.25,36321.1,09-Sep-21,36400,PE,100,50,391.9,445.65,-53.75,T896,8,2021,38.6,-11.4,0,,
01-09-2021,Wednesday,10:03,36591.4,36626.25,36526.25,36561.1,09-Sep-21,37000,PE,100,50,518.25,571.3,-53.05,T897,9,2021,24.7,-25.3,0,,
02-09-2021,Thursday,10:06,36588.4,36656.75,36556.75,36625.1,09-Sep-21,36600,CE,100,50,357.65,431.1,-73.45,T898,9,2021,9.65,-40.35,0,,
03-09-2021,Friday,10:03,36883.6,37026.2,36883.6,37026.2,16-Sep-21,37100,PE,71.3,35.65,473,590,-117,T899,9,2021,11.55,-24.1,0,,
06-09-2021,Monday,10:03,36878.2,36933,36833,36887.8,16-Sep-21,36700,CE,100,50,479.3,429.5,49.8,T900,9,2021,58.05,49.8,1,,
07-09-2021,Tuesday,10:03,36558.9,36624.45,36524.45,36590,16-Sep-21,36300,CE,100,50,453.7,537.3,-83.6,T901,9,2021,60.2,10.2,1,,
